,Сетей теплоснабжения,Сетей холодного водоснабжения,Сетей горячего водоснабжения,Сетей электроснабжения,Сети газоснабжения,Станций водоподготовки,Водонасосных объектов,Объектов водозабора,Сетей водоотведения,Очистных сооружений канализации,Канализационных насосных станций,Котельных,Тепловых пунктов,Unnamed: 0,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,VV,Td,tR,Tg
886,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729833,0.2,717.4,739.1,-2.8,96,5,11,11,-0.9,3.5,10.0,-0.4,12,10
887,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729838,-0.1,720.2,742.0,-2.3,96,5,10,11,-1.1,3.5,10.0,-0.6,12,10
888,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729843,-0.7,722.5,744.4,-2.4,96,5,10,12,-0.9,3.5,10.0,-1.3,12,10
889,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729848,-0.8,724.9,746.9,-1.6,92,6,12,13,-0.9,3.5,10.0,-1.9,12,10
890,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735394,17.2,733.3,754.3,0.0,61,4,11,12,-0.9,3.5,50.0,9.6,12,10
891,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735399,19.0,739.75,760.0,0.0,53,3,11,11,-0.9,21.8,50.0,9.1,12,10
892,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735404,19.3,734.5,755.4,0.0,51,3,11,11,-0.9,3.5,50.0,9.0,12,10
893,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735409,20.6,735.1,755.8,-0.8,45,4,11,12,-0.9,3.5,50.0,8.3,12,10
894,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735414,18.6,735.9,756.8,-0.4,58,3,11,12,-0.9,3.5,50.0,10.0,12,10
895,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735419,14.0,736.3,757.6,0.1,76,1,11,12,10.0,3.5,50.0,9.7,12,10
896,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735424,10.4,736.2,757.8,-0.1,85,2,11,12,-0.9,3.5,50.0,8.0,12,10
897,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735429,11.5,736.3,757.7,0.0,83,2,11,12,-0.9,3.5,50.0,8.7,12,10
898,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735274,13.1,734.0,755.2,1.2,86,1,11,12,-0.9,3.5,50.0,10.8,12,10
899,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735279,17.3,732.8,753.7,0.9,65,2,11,12,-0.9,17.3,50.0,10.5,12,10
900,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735284,16.0,731.9,752.8,0.0,78,3,11,12,-0.9,3.5,50.0,12.1,12,10
901,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735289,14.4,739.75,760.0,0.0,96,4,11,13,-0.9,3.5,20.0,13.8,12,10
902,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735294,15.0,729.1,750.1,0.9,93,4,11,10,-0.9,3.5,20.0,13.8,12,10
903,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735299,13.3,728.2,749.3,0.4,98,3,11,12,12.8,3.5,50.0,13.0,12,13
904,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735304,13.2,727.8,748.9,0.0,96,3,11,12,-0.9,3.5,50.0,12.5,12,10
905,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,735309,13.1,727.8,748.9,0.1,96,3,11,12,-0.9,3.5,50.0,12.5,12,10
906,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735158,12.9,735.4,756.6,-0.5,97,2,11,12,-0.9,3.5,20.0,12.4,12,10
907,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735163,13.3,735.9,757.0,0.3,93,3,11,10,-0.9,21.8,20.0,12.1,12,10
908,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735168,21.2,735.6,756.1,-0.1,42,4,11,11,-0.9,3.5,50.0,7.9,12,10
909,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735173,19.3,735.7,756.4,-0.3,62,5,11,12,-0.9,3.5,50.0,11.7,12,10
910,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735178,18.0,736.0,756.8,1.1,74,3,11,12,-0.9,3.5,50.0,13.2,12,10
911,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735183,14.1,734.9,756.0,1.5,95,3,11,12,13.1,3.5,50.0,13.3,12,14
912,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735188,13.4,733.4,754.5,0.9,99,3,11,12,-0.9,3.5,10.0,13.2,12,10
913,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735193,13.1,732.5,753.6,0.2,98,3,11,12,-0.9,3.5,10.0,12.8,12,10
914,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735118,13.9,737.4,758.5,-0.3,85,1,11,12,-0.9,3.5,50.0,11.4,12,10
915,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735123,17.5,737.7,758.6,0.3,65,3,11,12,-0.9,18.0,50.0,10.8,12,10
916,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735128,17.8,737.4,758.3,-0.2,63,4,11,12,-0.9,3.5,50.0,10.7,12,10
917,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735133,14.8,737.6,758.8,0.1,73,4,11,12,-0.9,3.5,50.0,9.9,12,10
918,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735138,11.6,737.5,758.8,0.4,82,4,11,12,-0.9,3.5,50.0,8.6,12,10
919,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735143,10.4,737.1,758.5,1.1,88,3,11,12,9.9,3.5,50.0,8.4,12,11
920,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735148,10.4,736.0,757.5,0.1,97,2,11,12,-0.9,3.5,20.0,9.9,12,10
921,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,735153,11.2,735.9,757.2,0.5,97,1,11,12,-0.9,3.5,20.0,10.8,12,10
922,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734958,14.8,733.6,754.6,0.3,98,3,11,12,-0.9,3.5,20.0,14.5,12,10
923,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734963,14.6,733.3,754.3,0.0,95,2,11,12,-0.9,22.4,10.0,13.8,12,10
924,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734968,21.0,733.3,753.9,-0.9,66,4,11,12,-0.9,3.5,50.0,14.4,12,10
925,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734973,19.2,734.2,754.8,-0.4,81,0,11,12,-0.9,3.5,50.0,15.9,12,10
926,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734978,21.8,734.6,755.1,-0.1,67,2,11,12,-0.9,3.5,50.0,15.3,12,10
927,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734983,17.1,734.7,755.5,0.3,89,2,11,12,14.7,3.5,50.0,15.2,12,13
928,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734988,15.4,734.4,755.3,0.2,94,2,11,12,-0.9,3.5,20.0,14.4,12,10
929,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,734993,16.4,734.2,755.1,0.3,91,2,11,12,-0.9,3.5,50.0,14.9,12,10
930,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82192,-26.5,739.75,760.0,0.0,77,3,11,12,-0.9,3.5,20.0,-29.4,12,10
931,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82193,-28.5,739.75,760.0,0.0,75,2,11,12,-0.9,-28.5,20.0,-31.6,12,10
932,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82194,-29.7,739.75,760.0,0.0,73,3,11,12,-0.9,3.5,20.0,-33.0,12,10
933,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82195,-31.8,739.75,760.0,0.0,70,2,11,12,-0.9,3.5,20.0,-35.5,12,10
934,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82196,-34.9,747.0,764.5,0.0,70,1,11,12,-0.9,3.5,50.0,-38.4,12,10
935,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82197,-35.4,739.75,760.0,0.0,68,3,11,12,-36.4,3.5,20.0,-39.2,12,10
936,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82198,-35.4,739.75,760.0,0.0,69,2,11,12,-0.9,3.5,20.0,-39.1,12,10
937,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,82199,-34.2,749.1,766.7,0.0,75,1,11,12,-0.9,3.5,50.0,-37.1,12,10
938,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187809,-38.3,737.8,760.0,-0.6,63,0,11,12,-0.9,3.5,4.0,-42.6,12,10
939,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187810,-36.6,738.4,760.6,-0.7,65,1,11,12,-0.9,-36.4,50.0,-40.7,12,10
940,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187811,-36.6,739.1,761.2,-0.6,65,2,11,12,-0.9,3.5,50.0,-40.7,12,10
941,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187812,-36.9,739.7,761.8,-0.8,65,2,11,12,-0.9,3.5,20.0,-41.0,12,10
942,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187813,-38.8,740.5,762.9,-0.6,63,2,11,12,-0.9,3.5,20.0,-43.1,12,10
943,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187814,-39.1,741.1,763.6,-0.7,62,2,11,12,-39.8,3.5,50.0,-43.5,12,10
944,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187815,-39.7,741.8,764.2,-0.5,62,2,11,12,-0.9,3.5,50.0,-44.1,12,10
945,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,187816,-37.5,742.3,764.7,-0.5,64,3,11,12,-0.9,3.5,50.0,-41.7,12,10
946,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739514,1.7,737.5,759.7,-0.6,70,4,11,12,-0.9,3.5,50.0,-3.2,12,10
947,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739519,4.2,738.1,760.1,-0.9,63,4,11,12,-0.9,5.5,50.0,-2.2,12,10
948,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739524,5.0,739.0,760.9,-0.5,67,4,11,11,-0.9,3.5,20.0,-0.7,12,10
949,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739529,2.6,739.5,761.7,0.2,79,5,11,11,-0.9,3.5,20.0,-0.8,12,10
950,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739534,1.3,739.3,761.5,0.8,92,4,11,11,-0.9,3.5,20.0,0.2,12,10
951,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739539,0.1,738.5,760.9,0.7,99,4,11,12,0.0,3.5,10.0,-0.1,12,10
952,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739544,0.0,737.8,760.1,0.0,99,3,11,12,-0.9,3.5,10.0,-0.2,12,10
953,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,739549,0.1,737.8,760.1,-0.4,97,3,11,12,-0.9,3.5,10.0,-0.3,12,10
954,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729769,-2.7,721.7,743.8,2.6,69,10,18,20,-0.9,3.5,4.0,-7.7,12,10
955,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729774,-2.4,719.1,741.1,3.5,75,9,17,21,-0.9,-0.5,4.0,-6.2,12,10
956,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729779,-1.4,715.6,737.4,2.9,88,7,14,17,-0.9,3.5,4.0,-3.2,12,10
957,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729784,-1.2,712.7,734.4,2.4,82,9,17,17,-0.9,3.5,4.0,-4.0,12,10
958,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729789,-1.2,710.3,731.9,1.3,94,8,12,16,-1.2,3.5,4.0,-2.1,12,10
959,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729794,-0.6,709.0,730.5,0.9,85,7,13,18,-1.1,3.5,4.0,-2.8,12,10
960,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729799,-0.4,708.1,729.6,1.7,79,10,18,18,-0.9,3.5,4.0,-3.7,12,10
961,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,729804,0.0,706.4,727.8,1.3,95,10,15,15,-0.9,3.5,4.0,-0.7,12,10
962,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729773,-2.7,721.7,743.8,2.6,69,10,18,20,-0.9,3.5,4.0,-7.7,12,10
963,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729778,-2.4,719.1,741.1,3.5,75,9,17,21,-0.9,-0.5,4.0,-6.2,12,10
964,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729783,-1.4,715.6,737.4,2.9,88,7,14,17,-0.9,3.5,4.0,-3.2,12,10
965,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729788,-1.2,712.7,734.4,2.4,82,9,17,17,-0.9,3.5,4.0,-4.0,12,10
966,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729793,-1.2,710.3,731.9,1.3,94,8,12,16,-1.2,3.5,4.0,-2.1,12,10
967,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729798,-0.6,709.0,730.5,0.9,85,7,13,18,-1.1,3.5,4.0,-2.8,12,10
968,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729803,-0.4,708.1,729.6,1.7,79,10,18,18,-0.9,3.5,4.0,-3.7,12,10
969,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,729808,0.0,706.4,727.8,1.3,95,10,15,15,-0.9,3.5,4.0,-0.7,12,10
970,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186033,9.0,739.6,758.3,0.2,85,4,11,11,-0.9,3.5,50.0,6.5,12,10
971,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186034,9.4,739.4,758.0,1.0,84,6,11,14,-0.9,9.6,50.0,6.8,12,10
972,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186035,9.3,738.4,757.0,1.3,92,5,10,15,-0.9,3.5,50.0,8.1,12,10
973,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186036,9.0,737.1,755.7,-0.1,94,6,12,14,-0.9,3.5,20.0,8.0,12,10
974,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186037,9.3,737.2,755.7,-0.9,88,5,11,14,9.3,3.5,20.0,7.4,12,10
975,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186038,9.5,738.1,756.6,-0.7,80,5,10,12,9.4,3.5,50.0,6.1,12,9
976,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186039,10.4,738.8,757.3,-0.5,80,6,11,13,-0.9,3.5,50.0,7.0,12,10
977,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,186040,11.1,739.3,757.7,-0.5,81,6,10,10,-0.9,3.5,50.0,7.9,12,10
978,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733719,4.2,732.7,754.5,-0.3,99,2,11,12,-0.9,3.5,10.0,4.0,12,10
979,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733724,4.7,733.0,754.8,1.3,97,2,11,11,-0.9,7.4,10.0,4.2,12,10
980,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733729,6.0,731.7,753.4,2.0,93,4,11,10,-0.9,3.5,10.0,4.9,12,10
981,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733734,7.4,729.7,751.2,0.3,96,3,11,12,-0.9,3.5,10.0,6.8,12,10
982,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733739,5.3,729.4,751.0,0.2,95,4,11,12,-0.9,3.5,10.0,4.5,12,10
983,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733744,4.7,729.2,750.9,-0.2,97,3,11,12,4.2,3.5,10.0,4.2,12,5
984,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733749,4.4,729.4,751.1,0.0,98,2,11,12,-0.9,3.5,10.0,4.1,12,10
985,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733754,4.5,729.4,751.1,-0.6,96,2,11,12,-0.9,3.5,10.0,3.9,12,10
986,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743074,-29.9,733.0,757.9,-0.4,75,2,11,12,-0.9,3.5,20.0,-32.9,12,10
987,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743079,-29.7,733.4,758.4,0.7,75,1,11,12,-0.9,-27.2,20.0,-32.7,12,10
988,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743084,-28.9,732.7,757.6,-0.3,75,1,11,12,-0.9,3.5,20.0,-31.9,12,10
989,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743089,-29.2,733.0,757.9,0.7,75,1,11,12,-0.9,3.5,50.0,-32.2,12,10
990,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743094,-29.7,732.3,757.3,0.2,74,1,11,12,-29.7,3.5,50.0,-32.8,12,10
991,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743099,-27.3,732.1,756.9,-0.1,78,1,11,12,-27.3,3.5,10.0,-30.0,12,10
992,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743104,-24.7,732.2,756.7,-0.5,81,1,11,12,-0.9,3.5,10.0,-27.1,12,10
993,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,743109,-25.2,732.7,757.2,-0.6,80,1,11,12,-0.9,3.5,10.0,-27.7,12,10
994,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733363,11.8,740.3,761.8,1.0,77,2,11,12,-0.9,3.5,50.0,7.9,12,10
995,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733368,14.8,739.3,760.5,0.4,66,4,11,12,-0.9,18.3,50.0,8.5,12,10
996,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733373,14.8,738.9,760.0,0.5,68,4,11,13,-0.9,3.5,20.0,8.8,12,10
997,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733378,17.9,738.4,759.4,-0.6,51,5,11,12,-0.9,3.5,50.0,7.5,12,10
998,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733383,12.9,739.0,760.3,0.3,76,4,11,12,-0.9,3.5,50.0,8.8,12,10
999,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733388,9.4,738.7,760.3,0.5,92,3,11,12,9.3,3.5,50.0,8.2,12,8
1000,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733393,10.7,738.2,759.7,0.4,89,3,11,12,-0.9,3.5,50.0,8.9,12,10
1001,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,733398,11.7,737.8,759.2,0.3,84,3,11,12,-0.9,3.5,50.0,9.1,12,10
1002,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733039,11.9,744.4,765.9,-0.2,79,1,11,12,-0.9,3.5,10.0,8.4,12,10
1003,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733044,13.8,744.6,766.0,-0.4,69,3,11,12,-0.9,17.4,50.0,8.1,12,10
1004,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733049,16.6,745.0,766.3,-0.6,48,1,11,12,-0.9,3.5,50.0,5.5,12,10
1005,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733054,15.8,745.6,766.9,-0.5,54,1,11,12,-0.9,3.5,50.0,6.4,12,10
1006,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733059,11.1,746.1,767.7,0.5,84,1,11,12,-0.9,3.5,50.0,8.5,12,10
1007,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733064,6.7,745.6,767.5,0.5,96,1,11,12,5.3,3.5,50.0,6.1,12,6
1008,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733069,6.1,745.1,767.2,0.4,97,1,11,12,-0.9,3.5,50.0,5.6,12,10
1009,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,733074,9.8,744.7,766.4,0.2,81,2,11,12,-0.9,3.5,50.0,6.6,12,10
1010,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732959,13.3,735.4,756.5,0.3,99,4,11,12,-0.9,3.5,4.0,13.1,12,10
1011,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732964,13.1,735.1,756.3,-0.3,99,3,11,12,-0.9,13.1,0.5,13.0,12,10
1012,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732969,12.0,735.4,756.7,-1.2,99,3,11,12,-0.9,3.5,4.0,11.8,12,10
1013,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732974,11.8,736.6,757.9,-1.0,99,2,11,12,-0.9,3.5,10.0,11.6,12,10
1014,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732979,11.8,737.6,759.0,-0.9,99,2,11,12,-0.9,3.5,2.0,11.7,12,10
1015,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732984,11.1,738.5,760.0,-0.3,100,1,11,12,11.1,3.5,0.5,11.1,12,11
1016,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732989,11.2,738.8,760.2,-0.4,99,1,11,12,-0.9,3.5,0.5,11.1,12,10
1017,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732994,11.3,739.2,760.6,0.0,99,2,11,12,-0.9,3.5,0.5,11.2,12,10
1018,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732599,18.5,744.8,765.9,-0.3,54,4,11,12,-0.9,3.5,50.0,9.0,12,10
1019,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732604,20.7,745.1,766.0,0.1,44,3,11,12,-0.9,25.5,50.0,8.1,12,10
1020,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732609,24.5,745.0,765.6,-0.2,30,6,10,11,-0.9,3.5,50.0,5.8,12,10
1021,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732614,24.8,745.2,765.8,-0.1,35,5,11,12,-0.9,3.5,50.0,8.4,12,10
1022,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732619,18.9,745.3,766.4,0.2,58,3,11,12,-0.9,3.5,50.0,10.4,12,10
1023,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732624,14.5,745.1,766.5,-0.1,71,3,11,12,14.2,3.5,50.0,9.2,12,10
1024,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732629,16.0,745.2,766.4,-0.3,65,4,11,12,-0.9,3.5,50.0,9.3,12,10
1025,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732634,16.5,745.5,766.7,-0.3,66,3,11,12,-0.9,3.5,50.0,10.1,12,10
1026,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732519,2.9,743.9,766.2,-0.5,89,1,11,12,-0.9,3.5,50.0,1.3,12,10
1027,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732524,5.9,744.4,766.5,-0.8,74,2,11,12,-0.9,8.0,50.0,1.6,12,10
1028,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732529,7.3,745.2,767.2,-0.3,63,3,11,12,-0.9,3.5,50.0,0.7,12,10
1029,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732534,6.0,745.5,767.5,-0.3,68,3,11,12,-0.9,3.5,50.0,0.5,12,10
1030,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732539,6.1,745.8,767.8,0.3,76,3,11,12,6.1,3.5,50.0,2.1,12,10
1031,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732544,6.7,745.5,767.5,0.1,94,3,11,12,6.7,3.5,10.0,5.8,12,9
1032,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732549,7.8,745.4,767.3,0.0,77,3,11,12,-0.9,3.5,10.0,3.9,12,10
1033,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,732554,9.7,745.4,767.2,0.3,70,3,11,12,-0.9,3.5,20.0,4.5,12,10
